Q6UDG6.1	Q6UDG6.1	100.000	362	0	0	1	362	1	362	0.0	736
Q6UDG6.1	P52507.1	44.348	230	126	2	133	361	87	315	6.49e-59	196
Q6UDG6.1	P52506.1	44.348	230	126	2	133	361	86	314	7.18e-59	196
Q6UDG6.1	P10186.1	41.532	248	142	3	115	361	89	334	5.10e-58	194
Q6UDG6.1	Q9E6R2.1	44.105	229	124	3	136	361	84	311	1.63e-57	192
Q6UDG6.1	P28275.1	42.667	225	127	2	136	359	30	253	1.69e-57	190
Q6UDG6.1	P09307.1	38.206	301	166	8	79	361	6	304	1.59e-54	184
Q6UDG6.1	P13158.1	43.694	222	120	3	133	350	64	284	1.89e-54	183
Q6UDG6.1	Q9J3N2.1	37.874	301	167	7	79	361	6	304	5.79e-54	182
Q6UDG6.1	P28866.1	43.421	228	127	2	135	361	85	311	3.33e-53	181
Q6UDG6.1	P53764.1	46.734	199	104	2	164	361	6	203	1.56e-52	176
Q6UDG6.1	A7ZAZ4.1	43.182	220	119	4	145	361	10	226	4.93e-47	162
Q6UDG6.1	B0TXF5.1	41.818	220	119	6	148	361	2	218	2.27e-46	160
Q6UDG6.1	P43731.1	38.991	218	128	4	148	361	3	219	1.58e-44	155
Q6UDG6.1	A5UBC0.1	38.356	219	128	5	148	361	3	219	5.56e-44	154
Q6UDG6.1	Q4QPM6.1	38.073	218	130	4	148	361	3	219	6.25e-44	154
Q6UDG6.1	B0UWA7.1	39.640	222	125	5	147	362	2	220	1.12e-43	153
Q6UDG6.1	B4RLL6.1	39.726	219	127	4	147	361	2	219	1.75e-43	152
Q6UDG6.1	P12888.1	41.026	234	123	7	140	361	25	255	5.40e-43	152
Q6UDG6.1	Q7MNR0.2	40.359	223	120	8	148	362	6	223	3.33e-42	149
Q6UDG6.1	Q5R080.1	38.785	214	127	3	149	359	3	215	4.17e-42	149
Q6UDG6.1	Q7P1I1.1	40.175	229	120	4	134	359	13	227	5.75e-42	149
Q6UDG6.1	A1KU26.1	40.000	220	125	5	147	361	2	219	6.45e-42	149
Q6UDG6.1	A9LZA2.1	40.000	220	125	5	147	361	2	219	7.33e-42	148
Q6UDG6.1	P50639.1	40.183	219	117	7	141	350	26	239	1.63e-41	149
Q6UDG6.1	O36395.1	40.845	213	112	5	160	361	42	251	2.21e-41	148
Q6UDG6.1	A4IWI7.1	39.908	218	126	5	148	361	2	218	2.53e-41	147
Q6UDG6.1	Q9JUC4.1	39.545	220	126	5	147	361	2	219	3.24e-41	147
Q6UDG6.1	F5HI85.1	37.698	252	149	6	114	361	1	248	8.12e-41	147
Q6UDG6.1	A0Q7Y8.1	39.450	218	127	5	148	361	2	218	8.84e-41	145
Q6UDG6.1	A7H1G3.1	38.222	225	132	5	141	361	9	230	1.94e-40	145
Q6UDG6.1	Q6D208.1	39.910	223	123	7	148	362	6	225	2.32e-40	145
Q6UDG6.1	Q7VRQ7.1	39.091	220	125	6	148	361	5	221	6.60e-40	143
Q6UDG6.1	A8FJP1.1	38.222	225	132	5	141	361	9	230	9.78e-40	143
Q6UDG6.1	A1VXG9.1	37.778	225	133	5	141	361	9	230	1.01e-39	143
Q6UDG6.1	B7MYL3.1	38.991	218	124	5	148	359	6	220	1.22e-39	143
Q6UDG6.1	A7NAN4.1	39.450	218	127	5	148	361	2	218	1.23e-39	142
Q6UDG6.1	Q5HX80.1	37.778	225	133	5	141	361	9	230	1.26e-39	143
Q6UDG6.1	Q9PJ40.1	37.778	225	133	5	141	361	9	230	1.37e-39	143
Q6UDG6.1	Q7VMC0.1	38.288	222	128	5	147	362	2	220	2.12e-39	142
Q6UDG6.1	B7LUY5.1	38.991	218	124	5	148	359	6	220	2.45e-39	142
Q6UDG6.1	A7GVX1.1	39.732	224	129	4	141	361	6	226	2.51e-39	142
Q6UDG6.1	A0RM89.1	39.269	219	129	3	145	361	10	226	2.69e-39	142
Q6UDG6.1	A8A392.1	38.532	218	125	5	148	359	6	220	4.20e-39	141
Q6UDG6.1	Q5E2Y8.1	35.648	216	134	4	148	359	4	218	5.14e-39	141
Q6UDG6.1	Q0T1S6.1	38.532	218	125	5	148	359	6	220	5.53e-39	141
Q6UDG6.1	Q92CI1.1	34.842	221	139	3	145	362	4	222	5.59e-39	141
Q6UDG6.1	P53765.2	39.056	233	127	7	141	361	25	254	6.14e-39	142
Q6UDG6.1	B5Z154.1	38.532	218	125	5	148	359	6	220	8.36e-39	140
Q6UDG6.1	Q827B3.1	38.288	222	129	7	145	362	7	224	1.06e-38	140
Q6UDG6.1	Q720K2.1	35.294	221	138	3	145	362	4	222	1.08e-38	140
Q6UDG6.1	A8AD07.1	38.889	216	127	4	148	359	6	220	1.15e-38	140
Q6UDG6.1	A1AEB0.1	38.532	218	125	5	148	359	6	220	1.16e-38	140
Q6UDG6.1	B5FAJ7.1	35.648	216	134	4	148	359	4	218	1.19e-38	140
Q6UDG6.1	A1SUE5.1	36.406	217	131	5	148	359	2	216	1.22e-38	140
Q6UDG6.1	B7NRN6.1	38.532	218	125	5	148	359	6	220	1.24e-38	140
Q6UDG6.1	Q315T1.1	39.648	227	119	7	146	359	12	233	1.24e-38	140
Q6UDG6.1	Q65VN0.1	38.182	220	127	6	148	361	3	219	1.25e-38	140
Q6UDG6.1	B5F228.1	38.889	216	127	4	148	359	6	220	1.51e-38	140
Q6UDG6.1	A9KCD5.2	39.367	221	124	6	147	361	8	224	1.59e-38	140
Q6UDG6.1	Q8FF08.3	38.426	216	128	4	148	359	6	220	1.62e-38	140
Q6UDG6.1	A7ZA24.1	38.009	221	132	3	145	362	5	223	2.14e-38	139
Q6UDG6.1	P52345.1	35.656	244	149	6	124	361	11	252	2.22e-38	140
Q6UDG6.1	Q7N1U8.1	38.182	220	127	5	146	359	4	220	2.36e-38	139
Q6UDG6.1	A5EVB8.1	39.732	224	131	4	141	361	7	229	2.62e-38	139
Q6UDG6.1	P52447.1	35.246	244	150	6	124	361	11	252	3.35e-38	140
Q6UDG6.1	A4WDE9.1	38.426	216	128	4	148	359	6	220	3.55e-38	139
Q6UDG6.1	A9N0W3.1	38.889	216	127	4	148	359	6	220	3.63e-38	139
Q6UDG6.1	Q723S4.1	35.945	217	134	3	148	361	4	218	4.27e-38	139
Q6UDG6.1	B6J738.1	38.914	221	125	6	147	361	8	224	4.73e-38	139
Q6UDG6.1	B6EKY3.1	37.963	216	129	5	148	359	4	218	5.37e-38	138
Q6UDG6.1	Q83CW4.1	38.462	221	126	6	147	361	8	224	5.66e-38	139
Q6UDG6.1	Q1IWN1.1	36.818	220	135	3	145	362	22	239	6.19e-38	139
Q6UDG6.1	Q8XVE4.1	38.136	236	131	7	139	362	31	263	6.29e-38	139
Q6UDG6.1	C6DC11.1	39.013	223	125	7	148	362	6	225	7.17e-38	138
Q6UDG6.1	C1CXS7.1	38.914	221	132	3	144	362	24	243	7.76e-38	139
Q6UDG6.1	Q8Y7P6.1	34.842	221	139	3	145	362	4	222	8.82e-38	138
Q6UDG6.1	B8F6C3.1	38.739	222	126	6	147	362	2	219	9.98e-38	137
Q6UDG6.1	B2UDL1.1	38.117	223	123	7	139	349	28	247	1.23e-37	139
Q6UDG6.1	Q9RWH9.1	38.636	220	132	3	145	362	23	241	1.24e-37	138
Q6UDG6.1	A8FIM7.1	36.697	218	133	3	145	359	5	220	1.50e-37	137
Q6UDG6.1	A6UDC0.1	39.286	224	126	5	145	362	7	226	1.67e-37	137
Q6UDG6.1	C1DQR0.1	41.379	232	124	7	138	362	3	229	2.44e-37	137
Q6UDG6.1	B9KEK7.1	36.404	228	140	4	137	361	2	227	3.47e-37	136
Q6UDG6.1	Q92LU5.1	38.839	224	127	5	145	362	7	226	3.75e-37	137
