Q9CC91.1	Q9CC91.1	100.000	229	0	0	1	229	1	229	1.23e-168	466
Q9CC91.1	P64786.1	85.526	228	33	0	2	229	40	267	1.12e-142	402
Q9CC91.1	Q5SJ65.1	50.000	214	103	4	16	229	10	219	1.12e-59	190
Q9CC91.1	Q8ZXE0.1	47.619	210	102	4	19	228	23	224	1.81e-55	179
Q9CC91.1	Q96YD0.1	25.967	181	113	8	50	227	27	189	1.16e-07	53.9
Q9CC91.1	Q8ZYS2.1	29.814	161	93	6	45	202	21	164	9.63e-07	50.8
Q9CC91.1	O28007.1	29.487	156	90	6	50	202	27	165	1.83e-06	50.1
Q9CC91.1	Q9WYY1.1	27.922	154	89	6	50	202	31	163	5.77e-05	45.8
Q9CC91.1	Q5SKC5.1	26.804	194	97	10	12	202	6	157	4.42e-04	43.5
Q9CC91.1	Q97WF1.1	25.620	121	73	5	50	169	27	131	0.002	41.2
Q9CC91.1	Q9CC91.1	100.000	229	0	0	1	229	1	229	3.78e-116	333
Q9CC91.1	P64786.1	85.526	228	33	0	2	229	40	267	6.91e-110	319
Q9CC91.1	Q5SJ65.1	49.533	214	104	4	16	229	10	219	5.43e-87	259
Q9CC91.1	Q8ZXE0.1	46.729	214	106	4	15	228	19	224	1.22e-84	253
Q9CC91.1	Q96YD0.1	25.248	202	128	9	29	227	8	189	3.02e-59	189
Q9CC91.1	O28007.1	26.087	184	114	7	48	228	25	189	3.50e-53	173
Q9CC91.1	Q9WYY1.1	25.000	180	113	6	46	224	27	185	1.71e-48	160
Q9CC91.1	Q97WF1.1	20.968	186	126	8	43	225	20	187	1.91e-47	158
Q9CC91.1	Q8ZYS2.1	27.041	196	105	7	11	203	5	165	2.68e-46	155
Q9CC91.1	Q5SKC5.1	26.804	194	97	10	12	202	6	157	5.07e-45	152
Q9CC91.1	P30314.2	19.355	155	101	6	48	201	14	145	9.92e-14	73.3
Q9CC91.1	Q9CC91.1	100.000	229	0	0	1	229	1	229	6.34e-114	328
Q9CC91.1	P64786.1	85.526	228	33	0	2	229	40	267	8.33e-109	316
Q9CC91.1	Q5SJ65.1	49.533	214	104	4	16	229	10	219	1.50e-85	255
Q9CC91.1	Q8ZXE0.1	46.729	214	106	4	15	228	19	224	2.52e-84	253
Q9CC91.1	Q96YD0.1	25.248	202	128	9	29	227	8	189	1.60e-67	210
Q9CC91.1	Q97WF1.1	20.603	199	135	9	30	225	9	187	1.77e-64	202
Q9CC91.1	O28007.1	24.876	201	127	9	31	228	10	189	1.86e-62	196
Q9CC91.1	Q9WYY1.1	22.897	214	125	7	12	224	11	185	1.67e-56	181
Q9CC91.1	Q8ZYS2.1	26.087	207	114	8	11	214	5	175	1.35e-52	171
Q9CC91.1	Q5SKC5.1	25.743	202	105	10	12	210	6	165	2.28e-48	160
Q9CC91.1	P30314.2	18.868	159	105	6	44	201	10	145	2.84e-38	144

Search has CONVERGED!
